ORGANIZATION,ORGANIZATION OTHER,TYPE_CLEANUP,TYPE_CLEANUP_OTHER,ADOPT-A-ROAD,TYPE_LITTER,TYPE_LITTER_OTHER 1,NUMBER_BAGS,NUMBER_BAGS_OTHER,TOTAL_BAGS_LITTER,COUNT_TIRES,COUNT_TIRES_OTHER,TOTAL_TIRES,MAJOR_WSHED,ALTBMP_TYPE,LBS_REMOVED,IMPL_COMP_YR,PERMIT_NUM,COUNCIL_DISTRICT,DPWT_MAIN_DIST,FORMEMAILED,FISCALYEAR,CREATIONDATE 1,CREATIONDATE_TIME,CREATIONDATE_AM/PM,LATITUDE,LONGITUDE,LOCATION
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,Other,40,40,,,0,Western Branch,TRSH,,2017,11-DP-3314,4,1,NO,FY2017,03/06/2017,03:58:00,PM,-76.82012874,38.99048226,"(-76.82012874, 38.99048226)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,5,2,,FY2018,05/22/2018,05:39:00,PM,-76.85085378,38.9425524,"(-76.85085378, 38.9425524)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,10,,10,,,0,Anacostia River,TRSH,,2018,11-DP-3314,1,1,NO,FY2018,02/28/2018,03:21:00,PM,-76.90106128,39.02615439,"(-76.90106128, 39.02615439)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,Other,26,26,,,0,Anacostia River,TRSH,,2019,11-DP-3314,5,2,,FY2020,07/16/2019,06:11:00,PM,-76.89444457,38.90909308,"(-76.89444457, 38.90909308)"
DPW&T,,Other,,,Other, illegal road signs,,,0,,,0,Western Branch,TRSH,,2017,11-DP-3314,3,1,NO,FY2017,04/05/2017,02:36:00,PM,-76.82424743,38.98781994,"(-76.82424743, 38.98781994)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2019,06/01/2019,03:51:00,PM,-76.9269338,38.87236572,"(-76.9269338, 38.87236572)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,07/16/2019,03:07:00,PM,-76.95293623,38.80395322,"(-76.95293623, 38.80395322)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2017,11-DP-3314,3,1,NO,FY2018,08/08/2017,02:24:00,PM,-76.85118753,38.97892837,"(-76.85118753, 38.97892837)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,NO,FY2018,01/26/2018,02:38:00,PM,-76.87710702,38.88442537,"(-76.87710702, 38.88442537)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,NO,FY2018,03/08/2018,02:32:00,PM,-76.8531905,38.90252968,"(-76.8531905, 38.90252968)"
DPW&T,,IllegalDumping,,,Bags_garbage, gallon bucket,5,,5,,,0,Anacostia River,TRSH,,2017,11-DP-3314,2,1,NO,FY2017,03/06/2017,04:22:00,PM,-76.97340376,38.99069676,"(-76.97340376, 38.99069676)"
,,,,,Car_parts, car bumper,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,big plastic tarp,,,,,,,,,,,,,,,,,,,,,
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2019,11-DP-3314,3,2,,FY2019,05/09/2019,06:45:00,PM,-76.87075516,38.95338484,"(-76.87075516, 38.95338484)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,09/18/2019,05:52:00,PM,-76.96768035,38.80478459,"(-76.96768035, 38.80478459)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,07/23/2019,03:49:00,PM,-76.84605091,38.85135619,"(-76.84605091, 38.85135619)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Western Branch,TRSH,,2018,11-DP-3314,9,3,,FY2018,03/27/2018,02:59:00,PM,-76.7878928,38.7897161,"(-76.7878928, 38.7897161)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2019,07/18/2018,04:01:00,PM,-76.7272177,38.86003864,"(-76.7272177, 38.86003864)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,NO,FY2018,01/24/2018,03:51:00,PM,-76.86842443,38.92336969,"(-76.86842443, 38.92336969)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,09/03/2019,07:05:00,PM,-76.93265608,38.86368367,"(-76.93265608, 38.86368367)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Patuxent River lower,TRSH,,2017,11-DP-3314,9,3,NO,FY2018,07/16/2017,04:02:00,PM,-76.81330129,38.68644738,"(-76.81330129, 38.68644738)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Oxon Creek,TRSH,,2018,11-DP-3314,7,2,NO,FY2018,02/15/2018,04:38:00,PM,-76.9644288,38.8173875,"(-76.9644288, 38.8173875)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Anacostia River,TRSH,0,2018,11-DP-3314,5,2,,FY2018,04/18/2018,06:40:00,PM,-76.87208023,38.93877803,"(-76.87208023, 38.93877803)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,04/03/2019,06:40:00,PM,-76.85209899,38.881901,"(-76.85209899, 38.881901)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2019,11-DP-3314,5,2,,FY2019,05/06/2019,01:40:00,PM,-76.84213475,38.93619216,"(-76.84213475, 38.93619216)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2018,08/01/2017,01:50:00,PM,-76.84699742,38.89090891,"(-76.84699742, 38.89090891)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,4,2,,FY2019,09/26/2018,01:26:00,PM,-76.72385305,38.9104828,"(-76.72385305, 38.9104828)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,Mattawoman Creek,TRSH,0,2019,11-DP-3314,9,3,,FY2019,05/16/2019,02:12:00,PM,-76.93668885,38.67303748,"(-76.93668885, 38.67303748)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Mattawoman Creek,TRSH,,2018,11-DP-3314,9,3,NO,FY2018,03/06/2018,06:20:00,PM,-77.0506441,38.6356132,"(-77.0506441, 38.6356132)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,6,2,,FY2019,01/10/2019,03:05:00,PM,-76.88485439,38.8492115,"(-76.88485439, 38.8492115)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,NO,FY2018,03/07/2018,04:40:00,PM,-76.85077182,38.90755064,"(-76.85077182, 38.90755064)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,NO,FY2018,02/20/2018,08:22:00,PM,-76.84132758,38.90141708,"(-76.84132758, 38.90141708)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,08/05/2019,02:39:00,PM,-76.89897809,38.85418636,"(-76.89897809, 38.85418636)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,3,1,NO,FY2018,02/26/2018,08:16:00,PM,-76.9035748,38.9512046,"(-76.9035748, 38.9512046)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,08/29/2019,05:52:00,PM,-76.82729753,38.87768857,"(-76.82729753, 38.87768857)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Mattawoman Creek,TRSH,,2018,11-DP-3314,9,3,,FY2019,08/28/2018,02:08:00,PM,-77.05057061,38.63306822,"(-77.05057061, 38.63306822)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,08/13/2019,02:18:00,PM,-76.86596325,38.89445179,"(-76.86596325, 38.89445179)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2018,04/30/2018,05:15:00,PM,-76.86879381,38.9185051,"(-76.86879381, 38.9185051)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,07/09/2019,07:08:00,PM,-76.93102725,38.84376001,"(-76.93102725, 38.84376001)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,8,2,,FY2020,09/12/2019,03:11:00,PM,-76.92566134,38.79325223,"(-76.92566134, 38.79325223)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,7,2,,FY2019,09/12/2018,01:49:00,PM,-76.90651165,38.83809462,"(-76.90651165, 38.83809462)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2018,06/04/2018,01:23:00,PM,-76.86863938,38.91866097,"(-76.86863938, 38.91866097)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Potomac River U tidal,TRSH,,2017,11-DP-3314,7,2,NO,FY2018,08/20/2017,02:52:00,PM,-76.89093595,38.82039028,"(-76.89093595, 38.82039028)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/15/2019,03:04:00,PM,-76.92191708,38.80249879,"(-76.92191708, 38.80249879)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2017,11-DP-3314,4,1,NO,FY2017,05/31/2017,01:12:00,PM,-76.85133753,38.97901258,"(-76.85133753, 38.97901258)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2019,11/13/2018,07:35:00,PM,-76.84059834,38.86807403,"(-76.84059834, 38.86807403)"
,,,,,Construction_debris,,,,,,,,,,,,,,,,,,,,,,
,,,,,Illegal_signs,,,,,,,,,,,,,,,,,,,,,,
,,,,,Yardwaste,,,,,,,,,,,,,,,,,,,,,,
DOC,,CleanLot,,,Bags_garbage,,5,,5,,,0,Western Branch,TRSH,,2019,11-DP-3314,5,2,,FY2020,10/19/2019,01:54:00,PM,-76.83069756,38.93185582,"(-76.83069756, 38.93185582)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,01/22/2019,02:20:00,PM,-76.87349583,38.84751021,"(-76.87349583, 38.84751021)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,07/23/2019,04:19:00,PM,-76.81411935,38.84628366,"(-76.81411935, 38.84628366)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/09/2019,03:01:00,PM,-76.99508168,38.78127487,"(-76.99508168, 38.78127487)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,08/19/2019,02:36:00,PM,-76.92267721,38.8704379,"(-76.92267721, 38.8704379)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2016,11-DP-3314,6,2,NO,FY2017,11/14/2016,06:27:00,PM,-76.86149175,38.90607905,"(-76.86149175, 38.90607905)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Mattawoman Creek,TRSH,,2018,11-DP-3314,9,3,,FY2019,10/18/2018,08:12:00,PM,-76.87101261,38.69252551,"(-76.87101261, 38.69252551)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Piscataway Creek,TRSH,,2017,11-DP-3314,9,2,NO,FY2018,11/16/2017,02:56:00,PM,-76.8686728,38.7763328,"(-76.8686728, 38.7763328)"
DPW&T,,CleanUpGreenUp,,,Other,tv,,,0,,,0,Piscataway Creek,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,10/29/2016,04:40:00,PM,-76.94225488,38.76655349,"(-76.94225488, 38.76655349)"
DPW&T,,CleanUpGreenUp,,,Tires,couch,,,0,2,,2,Anacostia River,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,10/29/2016,05:16:00,PM,-76.88122191,38.92710899,"(-76.88122191, 38.92710899)"
,,,,,Other,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,09/05/2019,02:13:00,PM,-77.00464447,38.72444778,"(-77.00464447, 38.72444778)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,09/25/2019,02:14:00,PM,-76.85973541,38.86762718,"(-76.85973541, 38.86762718)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2018,09/13/2017,06:26:00,PM,-76.88526152,38.87114707,"(-76.88526152, 38.87114707)"
DPW&T,,Other,,,Other,mattress,,,0,,,0,Western Branch,TRSH,,2016,11-DP-3314,5,2,NO,FY2017,11/10/2016,02:46:00,PM,-76.84804175,38.95764814,"(-76.84804175, 38.95764814)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/07/2019,06:30:00,PM,-76.92271501,38.79268714,"(-76.92271501, 38.79268714)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,,FY2018,10/24/2017,01:01:00,PM,-76.85327233,38.91283446,"(-76.85327233, 38.91283446)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2019,05/16/2019,06:34:00,PM,-76.93794229,38.82268404,"(-76.93794229, 38.82268404)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2018,04/23/2018,02:19:00,PM,-76.90152884,38.93957204,"(-76.90152884, 38.93957204)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2019,03/28/2019,04:14:00,PM,-76.95685619,38.83047573,"(-76.95685619, 38.83047573)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,10,,10,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,05/20/2019,05:11:00,PM,-76.8521037,38.88193329,"(-76.8521037, 38.88193329)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,NO,FY2018,01/25/2018,02:29:00,PM,-76.87874213,38.89458999,"(-76.87874213, 38.89458999)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2019,07/26/2018,02:03:00,PM,-76.88404159,38.91683876,"(-76.88404159, 38.91683876)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage, roof top antenna,Other,15,15,,,0,Piscataway Creek,TRSH,,2017,11-DP-3314,9,3,NO,FY2017,01/04/2017,03:06:00,PM,-76.88134611,38.71339004,"(-76.88134611, 38.71339004)"
,,,,,Other, signs,,,,,,,,,,,,,,,,,,,,,
CommunityBridge,,RoadsideLitterPickup,,,Construction_debris,,,,0,,,0,Patuxent River upper,TRSH,,2017,11-DP-3314,4,1,NO,FY2018,12/13/2017,03:50:00,PM,-76.8005498,39.031014,"(-76.8005498, 39.031014)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2018,11-DP-3314,9,2,NO,FY2018,02/14/2018,06:52:00,PM,-76.8996576,38.7743543,"(-76.8996576, 38.7743543)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,02/11/2019,05:49:00,PM,-76.78127278,38.89452838,"(-76.78127278, 38.89452838)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Anacostia River,TRSH,,2019,11-DP-3314,5,2,,FY2020,07/15/2019,02:53:00,PM,-76.88329224,38.92701643,"(-76.88329224, 38.92701643)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,09/12/2019,02:29:00,PM,-77.00260911,38.73771285,"(-77.00260911, 38.73771285)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,07/31/2019,02:37:00,PM,-76.90665061,38.85380809,"(-76.90665061, 38.85380809)"
DPW&T,,CleanUpGreenUp,,,Other,dressers,,,0,,,0,Anacostia River,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,10/31/2016,04:57:00,PM,-76.91240737,38.99063107,"(-76.91240737, 38.99063107)"
DPW&T,,IllegalDumping,,,Bags_garbage, couches,5,,5,,,0,Western Branch,TRSH,,2017,11-DP-3314,3,1,NO,FY2017,06/01/2017,01:04:00,PM,-76.85437993,38.98725034,"(-76.85437993, 38.98725034)"
,,,,,Other, wooden bed frames,,,,,,,,,,,,,,,,,,,,,
,,,,,, mattress,,,,,,,,,,,,,,,,,,,,,
,,,,,, crib,,,,,,,,,,,,,,,,,,,,,
,,,,,, desk,,,,,,,,,,,,,,,,,,,,,
,,,,,, cabinets,,,,,,,,,,,,,,,,,,,,,
DOC,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Oxon Creek,TRSH,0,2019,11-DP-3314,7,2,,FY2019,06/26/2019,05:59:00,PM,-76.9243888,38.8509288,"(-76.9243888, 38.8509288)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Patuxent River upper,TRSH,,2018,11-DP-3314,4,2,,FY2019,09/12/2018,06:09:00,PM,-76.70802938,38.9061163,"(-76.70802938, 38.9061163)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Anacostia River,TRSH,,2016,11-DP-3314,2,1,NO,FY2017,11/14/2016,04:09:00,PM,-76.97878931,38.97106505,"(-76.97878931, 38.97106505)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Potomac River U tidal,TRSH,0,2019,11-DP-3314,7,2,,FY2019,05/13/2019,05:31:00,PM,-76.94597136,38.83968212,"(-76.94597136, 38.83968212)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,09/16/2019,05:35:00,PM,-76.90082784,38.83430791,"(-76.90082784, 38.83430791)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2017,05/12/2017,02:58:00,PM,-76.7575982,38.8419431,"(-76.7575982, 38.8419431)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Patuxent River upper,TRSH,,2018,11-DP-3314,1,1,,FY2019,09/18/2018,04:20:00,PM,-76.88663985,39.09814991,"(-76.88663985, 39.09814991)"
DPW&T,,IllegalDumping,,,Car_parts,,,,0,,,0,Potomac River U tidal,TRSH,,2017,11-DP-3314,8,2,NO,FY2017,01/12/2017,08:05:00,PM,-76.97302997,38.7743932,"(-76.97302997, 38.7743932)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,10,,10,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,06/26/2019,02:57:00,PM,-76.86427026,38.84009156,"(-76.86427026, 38.84009156)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,07/18/2019,06:00:00,PM,-76.92428009,38.86279049,"(-76.92428009, 38.86279049)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2018,05/02/2018,06:22:00,PM,-76.84145002,38.90156894,"(-76.84145002, 38.90156894)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Piscataway Creek,TRSH,,2018,11-DP-3314,9,3,,FY2019,12/03/2018,07:58:00,PM,-76.8766335,38.71480734,"(-76.8766335, 38.71480734)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,NO,FY2018,02/20/2018,07:37:00,PM,-76.85320262,38.91279313,"(-76.85320262, 38.91279313)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2017,11-DP-3314,9,2,NO,FY2018,09/19/2017,04:43:00,PM,-76.89963664,38.76504928,"(-76.89963664, 38.76504928)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Mattawoman Creek,TRSH,,2019,11-DP-3314,9,3,,FY2019,05/02/2019,05:17:00,PM,-77.01896905,38.66188335,"(-77.01896905, 38.66188335)"
CommunityBridge,,RoadsideLitterPickup,,,Mattresses,,,,0,,,0,Anacostia River,TRSH,,2018,11-DP-3314,3,1,,FY2019,09/26/2018,07:49:00,PM,-76.8660062,38.9713786,"(-76.8660062, 38.9713786)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Patuxent River upper,TRSH,0,2018,11-DP-3314,4,1,NO,FY2018,01/09/2018,03:35:00,PM,-76.80249811,38.99893869,"(-76.80249811, 38.99893869)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,7,,7,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,01/10/2019,09:10:00,PM,-76.8525142,38.87974255,"(-76.8525142, 38.87974255)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,8,2,,FY2019,12/27/2018,03:22:00,PM,-76.99810657,38.77927022,"(-76.99810657, 38.77927022)"
,,,,,Car_parts,,,,,,,,,,,,,,,,,,,,,,
,,,,,Construction_debris,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2019,10/30/2018,05:33:00,PM,-76.87691858,38.88731439,"(-76.87691858, 38.88731439)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2018,06/12/2018,05:39:00,PM,-76.8805718,38.8780354,"(-76.8805718, 38.8780354)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,09/10/2019,05:18:00,PM,-76.93008217,38.8297917,"(-76.93008217, 38.8297917)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2019,11-DP-3314,7,2,,FY2020,07/30/2019,02:48:00,PM,-76.9080612,38.86679406,"(-76.9080612, 38.86679406)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,06/08/2019,02:43:00,PM,-76.79685035,38.87525622,"(-76.79685035, 38.87525622)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Oxon Creek,TRSH,,2017,11-DP-3314,7,2,NO,FY2017,04/20/2017,05:23:00,PM,-76.93680382,38.85329431,"(-76.93680382, 38.85329431)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Patuxent River upper,TRSH,,2019,11-DP-3314,1,1,,FY2020,07/02/2019,04:04:00,PM,-76.84912973,39.09638799,"(-76.84912973, 39.09638799)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2018,11-DP-3314,1,1,,FY2019,12/12/2018,08:57:00,PM,-76.90475592,39.0388984,"(-76.90475592, 39.0388984)"
,,,,,Car_parts,,,,,,,,,,,,,,,,,,,,,,
,,,,,Construction_debris,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,09/06/2019,03:08:00,PM,-76.89207361,38.84394795,"(-76.89207361, 38.84394795)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/02/2019,03:26:00,PM,-76.9950843,38.78122415,"(-76.9950843, 38.78122415)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2019,11-DP-3314,3,1,,FY2019,05/06/2019,06:08:00,PM,-76.91528078,38.96022845,"(-76.91528078, 38.96022845)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,Other,13,13,,,0,Mattawoman Creek,TRSH,,2016,11-DP-3314,9,3,NO,FY2017,11/16/2016,06:25:00,PM,-76.89912306,38.68501125,"(-76.89912306, 38.68501125)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,08/19/2019,05:06:00,PM,-76.8903013,38.82388141,"(-76.8903013, 38.82388141)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Anacostia River,TRSH,,2017,11-DP-3314,5,2,NO,FY2017,05/09/2017,02:31:00,PM,-76.89068438,38.92642818,"(-76.89068438, 38.92642818)"
